category_id,category_name,characteristic,frequency,total_items_in_category
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Ос: ок алюминиевый половой признак муж,6,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Ос: тям защитные свойства защищают от неф,6,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Материал: подошвы,6,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Цвет: белый верх обуви,5,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Характеристика: camille,5,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Характеристика: mesh,5,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Ос: тям подошва промежуточный слой эва,3,189
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Вид: ы обуви обувь специальная виды обуви специально,3,189
793370602,Сапоги резиновые формовые,Характеристика: россия,163,1566
793370602,Сапоги резиновые формовые,Ос: сия,141,1566
793370602,Сапоги резиновые формовые,Размер: 43,139,1566
793370602,Сапоги резиновые формовые,Технические параметры: пвх,133,1566
793370602,Сапоги резиновые формовые,Материал: подошвы,118,1566
793370602,Сапоги резиновые формовые,Цвет: черный,67,1566
793370602,Сапоги резиновые формовые,Материал: верха,61,1566
793370602,Сапоги резиновые формовые,Объем: металлический,32,1566
793370602,Сапоги резиновые формовые,Характеристика: . м,31,1566
793370602,Сапоги резиновые формовые,Вид: товаров обувь виды обуви обувь специальная в,31,1566
793370602,Сапоги резиновые формовые,Цвет: синий,29,1566
793370602,Сапоги резиновые формовые,Технические параметры: резина,27,1566
793370602,Сапоги резиновые формовые,Материал: верха обуви,26,1566
793370602,Сапоги резиновые формовые,Ос: лойный пвх метод крепления подошвы ли,19,1566
793370602,Сапоги резиновые формовые,Применение: м специальной полиуретановой системы и особой нитр,15,1566
793370602,Сапоги резиновые формовые,Ос: обенности модели текстильная манжета,15,1566
793370602,Сапоги резиновые формовые,Ос: обой нитрильной резины на ходовом слое п,15,1566
793370602,Сапоги резиновые формовые,Ос: лойный пвх подкладка трикотаж пол,14,1566
793370602,Сапоги резиновые формовые,Изготовлен: ы из высококачественного пласт,10,1566
793370602,Сапоги резиновые формовые,Ос: ком нордман актив с белые россия,10,1566
793370606,Кроссовки,Цвет: синий,8,62
793370606,Кроссовки,Материал: верха,8,62
793370606,Кроссовки,Нет: материал подошвы полиуретан,8,62
793370606,Кроссовки,Страна: происхождения рос,8,62
793370606,Кроссовки,Цвет: темно-синий размер,8,62
793370606,Кроссовки,Характеристика: россия,8,62
793370606,Кроссовки,Материал: подошвы,8,62
793370606,Кроссовки,Размер: 39,1,62
793370606,Кроссовки,Размер: 42,1,62
793370606,Кроссовки,Размер: 43,1,62
793370606,Кроссовки,Размер: 44,1,62
793370606,Кроссовки,Размер: 45,1,62
793370606,Кроссовки,Размер: 46,1,62
793370608,Галоши резиновые клееные для взрослых,Ос: сия,2,12
793370608,Галоши резиновые клееные для взрослых,Технические параметры: резина,2,12
793370608,Галоши резиновые клееные для взрослых,Характеристика: россия,2,12
793370608,Галоши резиновые клееные для взрослых,Материал: морозостойкая резина,2,12
793370608,Галоши резиновые клееные для взрослых,Ос: лых метод крепления подошвы формовой,1,12
793370608,Галоши резиновые клееные для взрослых,Размер: 28,1,12
793370608,Галоши резиновые клееные для взрослых,Вид: товара галоши на валенки модель галоши на ва,1,12
793370608,Галоши резиновые клееные для взрослых,Размер: 29,1,12
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Объем: белый,30,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Ос: сия,23,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: россия,23,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Технические параметры: кожа,22,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: dec-smart,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: doria,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: coolmax,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Технические параметры: резина,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Цвет: белый с серым принто,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: mug,14,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Технические параметры: . в,11,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Цвет: белый верх обуви,8,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Ос: адка на стопе снижают до минимума возмож,8,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Материал: верха обуви,8,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Технические параметры: китай,7,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: . м,7,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Характеристика: oxyfoam,7,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Цвет: синий,6,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Цвет: синий подошва,6,330
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Тип: а сабо нордман шарк с эва синие россия,5,330
793370618,Обувь зимняя с верхом из кожи,Технические параметры: кожа,44,485
793370618,Обувь зимняя с верхом из кожи,Цвет: черный,42,485
793370618,Обувь зимняя с верхом из кожи,Материал: верха,26,485
793370618,Обувь зимняя с верхом из кожи,Ос: сия,26,485
793370618,Обувь зимняя с верхом из кожи,Характеристика: россия,26,485
793370618,Обувь зимняя с верхом из кожи,Материал: подошвы,23,485
793370618,Обувь зимняя с верхом из кожи,Технические параметры: резина,19,485
793370618,Обувь зимняя с верхом из кожи,Цвет: черный модель,16,485
793370618,Обувь зимняя с верхом из кожи,Вид: ы обуви с верхом из кожи обувь зимняя с верхом,9,485
793370618,Обувь зимняя с верхом из кожи,Вид: продукции товары виды обуви обувь с верхом и,8,485
793370618,Обувь зимняя с верхом из кожи,Цвет: черный вид продукции,8,485
793370618,Обувь зимняя с верхом из кожи,Материал: стельки,7,485
793370618,Обувь зимняя с верхом из кожи,Ос: ка композитный материал подошвы по,7,485
793370618,Обувь зимняя с верхом из кожи,Материал: подноска,7,485
793370618,Обувь зимняя с верхом из кожи,Ос: нове с шерстяным ворсом утеплитель шелте,7,485
793370618,Обувь зимняя с верхом из кожи,Размер: 27 см,7,485
793370618,Обувь зимняя с верхом из кожи,Объем: металлический,7,485
793370618,Обувь зимняя с верхом из кожи,Нет: наличие отделки из световозвра,6,485
793370618,Обувь зимняя с верхом из кожи,Вид: обуви сапоги литьевые высота голенища 27 см,6,485
793370618,Обувь зимняя с верхом из кожи,Назначение: для тяжелых работ в различных отраслях промышленно,6,485
793370620,Обувь летняя с верхом из кожи,Технические параметры: кожа,56,657
793370620,Обувь летняя с верхом из кожи,Цвет: черный,51,657
793370620,Обувь летняя с верхом из кожи,Характеристика: россия,41,657
793370620,Обувь летняя с верхом из кожи,Ос: сия,37,657
793370620,Обувь летняя с верхом из кожи,Материал: верха,31,657
793370620,Обувь летняя с верхом из кожи,Размер: 42,28,657
793370620,Обувь летняя с верхом из кожи,Цвет: черный модель,26,657
793370620,Обувь летняя с верхом из кожи,Объем: металлический,13,657
793370620,Обувь летняя с верхом из кожи,Характеристика: zero,11,657
793370620,Обувь летняя с верхом из кожи,Характеристика: apt,11,657
793370620,Обувь летняя с верхом из кожи,Характеристика: plate,11,657
793370620,Обувь летняя с верхом из кожи,Характеристика: perforation,11,657
793370620,Обувь летняя с верхом из кожи,Характеристика: artico,10,657
793370620,Обувь летняя с верхом из кожи,Материал: подкладки,10,657
793370620,Обувь летняя с верхом из кожи,Характеристика: retor,8,657
793370620,Обувь летняя с верхом из кожи,Технические параметры: коричневый,8,657
793370620,Обувь летняя с верхом из кожи,Характеристика: iso,8,657
793370620,Обувь летняя с верхом из кожи,Ос: ти на транспорте и в агропромышленном ко,7,657
793370620,Обувь летняя с верхом из кожи,Назначение: для работы в нефтегазовой энергетической химическо,7,657
793370620,Обувь летняя с верхом из кожи,Ос: тойкий внутренний защитный носок алюм,7,657
793370622,Обувь осенне-весенняя с верхом из кожи,Цвет: черный,23,193
793370622,Обувь осенне-весенняя с верхом из кожи,Материал: верха,17,193
793370622,Обувь осенне-весенняя с верхом из кожи,Цвет: черный модель,14,193
793370622,Обувь осенне-весенняя с верхом из кожи,Ос: лойный вкладной чулок шерстяной мех на,14,193
793370622,Обувь осенне-весенняя с верхом из кожи,Вид: ы обуви с верхом из кожи обувь осенне-весенняя,11,193
793370622,Обувь осенне-весенняя с верхом из кожи,Ос: сия,10,193
793370622,Обувь осенне-весенняя с верхом из кожи,Характеристика: россия,10,193
793370622,Обувь осенне-весенняя с верхом из кожи,Технические параметры: кожа,9,193
793370622,Обувь осенне-весенняя с верхом из кожи,Характеристика: ripstop,9,193
793370622,Обувь осенне-весенняя с верхом из кожи,Ос: енне-весенняя с верхом из кожи высота,9,193
793370622,Обувь осенне-весенняя с верхом из кожи,Ос: енне-весенняя с верхом из кожи модель,9,193
793370622,Обувь осенне-весенняя с верхом из кожи,Объем: металлический,6,193
793370622,Обувь осенне-весенняя с верхом из кожи,Характеристика: шерсть,5,193
793370622,Обувь осенне-весенняя с верхом из кожи,Характеристика: .м,5,193
793370622,Обувь осенне-весенняя с верхом из кожи,Характеристика: oxford,5,193
793370622,Обувь осенне-весенняя с верхом из кожи,Цвет: черный отделка,5,193
793370622,Обувь осенне-весенняя с верхом из кожи,Цвет: черный вид товаров,4,193
793370622,Обувь осенне-весенняя с верхом из кожи,Ос: енне-весенняя с верхом из кожи внутренни,3,193
793370622,Обувь осенне-весенняя с верхом из кожи,Вид: е галоши из эва этиленвинилацетата пол мужско,3,193
793370622,Обувь осенне-весенняя с верхом из кожи,Размер: 45,2,193
793370624,Обувь повседневная с верхом из кожи,Технические параметры: кожа,149,1318
793370624,Обувь повседневная с верхом из кожи,Ос: сия,104,1318
793370624,Обувь повседневная с верхом из кожи,Характеристика: россия,104,1318
793370624,Обувь повседневная с верхом из кожи,Размер: 39,98,1318
793370624,Обувь повседневная с верхом из кожи,Объем: белый,88,1318
793370624,Обувь повседневная с верхом из кожи,Материал: верха,84,1318
793370624,Обувь повседневная с верхом из кожи,Цвет: черный,80,1318
793370624,Обувь повседневная с верхом из кожи,Материал: подошвы,63,1318
793370624,Обувь повседневная с верхом из кожи,Материал: верха обуви,43,1318
793370624,Обувь повседневная с верхом из кожи,Характеристика: . м,41,1318
793370624,Обувь повседневная с верхом из кожи,Технические параметры: пвх,33,1318
793370624,Обувь повседневная с верхом из кожи,Технические параметры: . в,27,1318
793370624,Обувь повседневная с верхом из кожи,Цвет: белый модель,15,1318
793370624,Обувь повседневная с верхом из кожи,Технические параметры: резина,12,1318
793370624,Обувь повседневная с верхом из кожи,Технические параметры: китай,12,1318
793370624,Обувь повседневная с верхом из кожи,Вид: ы обуви с верхом из кожи обувь повседневная с в,11,1318
793370624,Обувь повседневная с верхом из кожи,Цвет: белый метод креплени,11,1318
793370624,Обувь повседневная с верхом из кожи,Вид: продукции товары вид товаров обувь виды обув,10,1318
793370624,Обувь повседневная с верхом из кожи,Технические параметры: 39 в,9,1318
793370624,Обувь повседневная с верхом из кожи,Ос: обенности модели добный ремешок регул,9,1318
793370684,"Платки (шали, парео), косынки (банданы)",Объем: хлопок,2,17
793370684,"Платки (шали, парео), косынки (банданы)",Объем: белый,2,17
793370684,"Платки (шали, парео), косынки (банданы)",Ос: ынка россия,2,17
793370684,"Платки (шали, парео), косынки (банданы)",Характеристика: россия,2,17
793370684,"Платки (шали, парео), косынки (банданы)",Материал: бязь,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Размер: 54,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Вид: головных уборов уборы головные летние демисезон,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Цвет: белый ширина,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Вид: ы уборов головных летних демисезонных платки ш,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Размер: 54-62,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Характеристика: 2 м,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Состав: материала,1,17
793370684,"Платки (шали, парео), косынки (банданы)",Цвет: белый модель,1,17
793371056,Ограждения металлические барьерные,Страна: производства росс,2,10
793371056,Ограждения металлические барьерные,Характеристика: россия,2,10
793371056,Ограждения металлические барьерные,Технические параметры: красный,2,10
793371056,Ограждения металлические барьерные,Цвет: бело-красный толщина,1,10
793371056,Ограждения металлические барьерные,Цвет: бело-красный ширина,1,10
793371056,Ограждения металлические барьерные,Назначение: сигнальная лента страна производства россия тип,1,10
793371056,Ограждения металлические барьерные,Ос: сия,1,10
793371954,Фартуки профессиональные,Ос: сия,2,29
793371954,Фартуки профессиональные,Характеристика: россия,2,29
793371954,Фартуки профессиональные,Цвет: черный,1,29
793371954,Фартуки профессиональные,Назначение: изделия защита нижней части работающего плотнос,1,29
793371954,Фартуки профессиональные,Нет: вид защиты от воды и раство,1,29
793371954,Фартуки профессиональные,Цвет: черный вид продукции,1,29
793371954,Фартуки профессиональные,Наличие: дополнительных элементов на од,1,29
793371954,Фартуки профессиональные,Вид: ы одежды специальной фартуки профессиональные н,1,29
793371954,Фартуки профессиональные,Вид: объекта предприятие общественного питания грузо,1,29
793371954,Фартуки профессиональные,Изготовлен: ие и нанесение логотипа,1,29
793371954,Фартуки профессиональные,Состав: е комплекта,1,29
793371954,Фартуки профессиональные,Ос: об поставки товара по заявке партиям,1,29
793371954,Фартуки профессиональные,Нет: модель - россия,1,29
793371954,Фартуки профессиональные,Цвет: синий,1,29
793371954,Фартуки профессиональные,Характеристика: evatex,1,29
793371954,Фартуки профессиональные,Характеристика: . м,1,29
793371954,Фартуки профессиональные,Объем: . л,1,29
793371954,Фартуки профессиональные,Технические параметры: пвх,1,29
793371954,Фартуки профессиональные,Характеристика: haccper,1,29
793371954,Фартуки профессиональные,Размер: 83 см,1,29
793372516,Емкости для инструментов,Вид: ы приспособлений для хранения и переноски инструме,12,64
793372516,Емкости для инструментов,Цвет: черный,5,64
793372516,Емкости для инструментов,Технические параметры: кожа,5,64
793372516,Емкости для инструментов,Характеристика: россия,5,64
793372516,Емкости для инструментов,Вид: товаров товары для ремонта или строительства ви,4,64
793372516,Емкости для инструментов,Ос: сия,4,64
793372516,Емкости для инструментов,Цвет: черный вид товаров,4,64
793372516,Емкости для инструментов,Вид: ы инструмента и оборудования инструментального,4,64
793372516,Емкости для инструментов,Материал: кожа,3,64
793372516,Емкости для инструментов,Ос: ти для инструментов модель сумка одно,3,64
793372516,Емкости для инструментов,Назначение: сумка малая односекционная для саморезов гвоздей о,2,64
793372516,Емкости для инструментов,Назначение: конструкция крепежа для молотка позволяет навесить,1,64
793372516,Емкости для инструментов,Материал: изделия,1,64
793372516,Емкости для инструментов,Ос: ти для инструментов толщина материала,1,64
793372516,Емкости для инструментов,Цвет: черный материал,1,64
793372516,Емкости для инструментов,Ос: екционная для саморезов гвоздей описание,1,64
793372516,Емкости для инструментов,Ос: екционная мастер россия,1,64
793372516,Емкости для инструментов,Назначение: позволяет переносить основной инструмент необходим,1,64
793372516,Емкости для инструментов,Ос: ить основной инструмент необходимый для,1,64
793372516,Емкости для инструментов,Ос: нащена скобой для крепления рулетки двум,1,64
793373080,Перчаточные изделия бытового назначения,Цвет: черный,7,61
793373080,Перчаточные изделия бытового назначения,Цвет: черный модель,5,61
793373080,Перчаточные изделия бытового назначения,Технические параметры: кожа,3,61
793373080,Перчаточные изделия бытового назначения,Ос: сия,3,61
793373080,Перчаточные изделия бытового назначения,Характеристика: россия,3,61
793373080,Перчаточные изделия бытового назначения,Материал: подкладки,3,61
793373080,Перчаточные изделия бытового назначения,Вид: покрытия тыльная и ладонная части перчаток усил,3,61
793373080,Перчаточные изделия бытового назначения,Характеристика: 3м,3,61
793373080,Перчаточные изделия бытового назначения,Характеристика: . м,3,61
793373080,Перчаточные изделия бытового назначения,Характеристика: шерсть,3,61
793373080,Перчаточные изделия бытового назначения,Назначение: защита от пониженных температур. могут использоват,3,61
793373080,Перчаточные изделия бытового назначения,Размер: 27,3,61
793373080,Перчаточные изделия бытового назначения,Материал: изготовлены из вязаного трикот,2,61
793373080,Перчаточные изделия бытового назначения,Материал: натуральная кожа козленка мате,2,61
793373080,Перчаточные изделия бытового назначения,Вид: продукции товары виды одежды включая форменную,1,61
793373080,Перчаточные изделия бытового назначения,Материал: натуральная кожа цвет,1,61
793373080,Перчаточные изделия бытового назначения,Назначение: для защиты рук от механических воздействий модель,1,61
793373080,Перчаточные изделия бытового назначения,Объем: белый,1,61
793373080,Перчаточные изделия бытового назначения,Цвет: белый вид продукции,1,61
793373080,Перчаточные изделия бытового назначения,Цвет: черный сезон,1,61
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Характеристика: usb-,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Ос: ветительные с питанием от батарей аккуму,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Характеристика: cob,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Характеристика: cree,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Ос: новной - cree xp-g2 дополнительные - cob,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Тип: аккумулятора встроенный литий-полимерный время,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Характеристика: stalker,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Технические параметры: китай,1,9
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Характеристика: xp-g2,1,9
793375024,Ремни поясные,Цвет: черный,2,15
793375024,Ремни поясные,Технические параметры: кожа,2,15
793375024,Ремни поясные,Ос: сия,2,15
793375024,Ремни поясные,Характеристика: россия,2,15
793375024,Ремни поясные,Цвет: черный модель,2,15
793375024,Ремни поясные,Вид: ремень поясной описание возможна регулировка до,1,15
793375024,Ремни поясные,Материал: ремней,1,15
793375024,Ремни поясные,Материал: кожа описание,1,15
793375024,Ремни поясные,Ос: ту пристегиваются на шлевки цвет черн,1,15
793375024,Ремни поясные,Вид: ремень поясной со шлёвками для полуколец материал,1,15
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Материал: ов для защиты от механических,121,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: россия,90,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Ос: сия,80,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Размер: 3 мм,74,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Вид: ы обуви специальной обувь специальная из полиме,46,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Цвет: черный,35,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Вид: продукции товары вид товаров обувь виды обув,33,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: . м,28,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Технические параметры: пвх,25,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: серый,21,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Объем: белый,21,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Технические параметры: китай,19,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Цвет: черный вид продукции,19,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Технические параметры: . в,18,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Технические параметры: резина,17,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Материал: верха обуви,15,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: den,13,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: oxford,13,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Характеристика: artico,12,1280
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Цвет: белый метод креплени,12,1280
793375102,Детали и аксессуары для одежды форменной,Характеристика: россия,8,60
793375102,Детали и аксессуары для одежды форменной,Ос: квы россия,4,60
793375102,Детали и аксессуары для одежды форменной,Изготовлен: ия,3,60
793375102,Детали и аксессуары для одежды форменной,Ос: сия,3,60
793375102,Детали и аксессуары для одежды форменной,Объем: белый,3,60
793375102,Детали и аксессуары для одежды форменной,Вид: ы товаров галантерейных изделий чулочно-носочных,3,60
793375102,Детали и аксессуары для одежды форменной,Тип: застила татами сатин модель шевроны герб мо,3,60
793375102,Детали и аксессуары для одежды форменной,Материал: шеврона,2,60
793375102,Детали и аксессуары для одежды форменной,Вид: аксессуара шеврон материал шеврона сукно кра,2,60
793375102,Детали и аксессуары для одежды форменной,Цвет: синий,2,60
793375102,Детали и аксессуары для одежды форменной,Цвет: материала,1,60
793375102,Детали и аксессуары для одежды форменной,Материал: ниток,1,60
793375102,Детали и аксессуары для одежды форменной,Цвет: вышивки,1,60
793375102,Детали и аксессуары для одежды форменной,Размер: 83 мм,1,60
793375102,Детали и аксессуары для одежды форменной,Ос: нования белый габардин дублерин ста,1,60
793375102,Детали и аксессуары для одежды форменной,Ос: очных элементы одежды цветовая гамма,1,60
793375102,Детали и аксессуары для одежды форменной,Вид: знака различия герб вид товара шеврон высота,1,60
793375102,Детали и аксессуары для одежды форменной,Цвет: овая гамма шеврона,1,60
793375102,Детали и аксессуары для одежды форменной,Материал: сукно красное назначение знака,1,60
793375102,Детали и аксессуары для одежды форменной,Технические параметры: красный,1,60
793376396,Фильтры для общебольничного оборудования,Характеристика: eyewash,1,17
793376396,Фильтры для общебольничного оборудования,Вес: 5 г,1,17
793376396,Фильтры для общебольничного оборудования,Характеристика: plum,1,17
793376396,Фильтры для общебольничного оборудования,Ос: об применения струя жидкости для п,1,17
793376396,Фильтры для общебольничного оборудования,Ос: ти если упаковка не вскрыта то препар,1,17
793376396,Фильтры для общебольничного оборудования,Ос: тав содержит стерильный раствор хлори,1,17
793376396,Фильтры для общебольничного оборудования,Состав: содержит стерильный раствор хл,1,17
793376396,Фильтры для общебольничного оборудования,Ос: тойкой стеклоткани.накидка имеет руково,1,17
793376396,Фильтры для общебольничного оборудования,Вид: е пончо из водо- огне- термостойкой стеклоткани.н,1,17
793376396,Фильтры для общебольничного оборудования,Ос: сия,1,17
793376396,Фильтры для общебольничного оборудования,Размер: 5 см,1,17
793376396,Фильтры для общебольничного оборудования,Ос: ть к воздействию открытого пламени до,1,17
793376396,Фильтры для общебольничного оборудования,Характеристика: .м,1,17
793376396,Фильтры для общебольничного оборудования,Ос: ть к контакту с нагретой твердой поверхн,1,17
793376396,Фильтры для общебольничного оборудования,Назначение: устойчивость к воздействию открытого пламени до,1,17
793376396,Фильтры для общебольничного оборудования,Технические параметры: 5 квт,1,17
793376396,Фильтры для общебольничного оборудования,Характеристика: россия,1,17
793382390,Перчатки смотровые/процедурные и хирургические,Характеристика: ansell,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Характеристика: . м,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Ос: обенности используются в лабораториях,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Ос: ти при сложных сборочных работах. могут,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Характеристика: touchntuff,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Ос: ть области захвата текстурированные к,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Характеристика: jsn9,4,46
793382390,Перчатки смотровые/процедурные и хирургические,Цвет: черный,3,46
793382390,Перчатки смотровые/процедурные и хирургические,Цвет: черный вид товара,3,46
793382390,Перчатки смотровые/процедурные и хирургические,Материал: нитрил размер,3,46
793382390,Перчатки смотровые/процедурные и хирургические,Технические параметры: 9 в,3,46
793382390,Перчатки смотровые/процедурные и хирургические,Размер: 8 5-9,3,46
793382390,Перчатки смотровые/процедурные и хирургические,Вид: товара перчатки материал нитрил размер 7,3,46
793382485,Шапочки медицинские,Вид: товары медицинские медицинские расходные матери,9,74
793382485,Шапочки медицинские,Характеристика: россия,7,74
793382485,Шапочки медицинские,Ос: сия,6,74
793382485,Шапочки медицинские,Объем: белый,5,74
793382485,Шапочки медицинские,Объем: хлопок,3,74
793382485,Шапочки медицинские,Вид: текстиль и полимерные изделия медицинские однократ,3,74
