category_id,category_name,characteristic
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,зажиренным: поверхностям Модель : Женские туфли
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,размера: Стандартный Размер : 37 Вид товаров : Об
793370600,Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,Ботинки: кожаные «СКАУТ» (SCOUT) Китай
793370602,Сапоги резиновые формовые,Модель: Сапоги ПВХ-нитрил «Еврофорт» с металличе
793370602,Сапоги резиновые формовые,Подошва: : ПВХ с добавлением нитрильного каучука
793370602,Сапоги резиновые формовые,Полнота: 12 Размер (штихмассовый) : 38 Цвет. : че
793370602,Сапоги резиновые формовые,Россия
793370602,Сапоги резиновые формовые,крепления: подошвы : литьевой Подкладка : трикотаж
793370602,Сапоги резиновые формовые,металлическим: внутренним защитным носком р. 41 Россия
793370602,Сапоги резиновые формовые,носок: : металлический (Мун 200) Метод
793370602,Сапоги резиновые формовые,33.00000 см
793370602,Сапоги резиновые формовые,Высота: 33.00000 см Материал подошвы : ЭВА Разме
793370602,Сапоги резиновые формовые,Материал: подошвы : ЭВА Размер обуви : Стандартный
793370602,Сапоги резиновые формовые,Сапоги: резиновые формовые Защитные свойства
793370602,Сапоги резиновые формовые,ЭВА: с пластиковым подноском «Нордман Актив
793370602,Сапоги резиновые формовые,высококачественного: пластиката допускающего круглогодичную
793370602,Сапоги резиновые формовые,обуви: : Сапоги изготовлены из
793370602,Сапоги резиновые формовые,обуви: Стандартный размер : 46-47 Модель : Сапо
793370606,Кроссовки,Кроссовки: Цвет : темно-синий Размер : 39.00000
793370606,Кроссовки,Нет: Материал подошвы : полиуретан Материал
793370606,Кроссовки,Россия
793370606,Кроссовки,Стандарты: : ГОСТ 21167-2005
793370606,Кроссовки,верха: : велюр кожевенный Метод крепления
793370606,Кроссовки,подошвы: : литьевой Половой признак : N A
793370606,Кроссовки,происхождения: Россия Коллекция : Нет Материал подошвы 
793370608,Галоши резиновые клееные для взрослых,2011 М
793370608,Галоши резиновые клееные для взрослых,Галоши: резиновые клееные для взрослых Метод
793370608,Галоши резиновые клееные для взрослых,Материал: морозостойкая резина 100 процент (%) Вид
793370608,Галоши резиновые клееные для взрослых,Модель: Галоши на валенки НМС Россия
793370608,Галоши резиновые клееные для взрослых,Размер: 28 Стандарты : ТР ТС 019 2011 Материал : морозосто
793370608,Галоши резиновые клееные для взрослых,Россия
793370608,Галоши резиновые клееные для взрослых,крепления: подошвы : Формовой Размер : 28 Стандарты
793370608,Галоши резиновые клееные для взрослых,Стандарты: : ТР ТС 019 2011 Метод крепления :
793370608,Галоши резиновые клееные для взрослых,процент: (%) Вид товара : галоши на валенки Вид
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,smart: (ЭВА) Стандарты : ТР ТС 019 2011
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Вид: размера : Стандартный Модель : Туфли
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Описание: : Удобная анатомическая колодка и
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Россия
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Туфли: на подошве и с верхом из резины или
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Цвет: белый Верх обуви : DEC-smart (ЭВА) Станд
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,возможность: дискомфорта во время носки. Размер : 41
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,летние: (типа сабо) «Нордман Шарк С» (ЭВА) белые
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,полуприлегающая: посадка на стопе снижают до минимума
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,2011 В
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Размер: 36 Модель : Туфли летние (типа сабо) «Но
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,снижают: до минимума возможность дискомфорта во
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,дискомфорта: во время носки. Стандарты : ТР ТС 019
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,пластмассы: повседневная Описание : Удобная
793370612,Туфли на подошве и с верхом из резины или пластмассы повседневная,Амортизация: : Улучшенные амортизационные
793370618,Обувь зимняя с верхом из кожи,Обувь: зимняя с верхом из кожи Вид застежки :
793370618,Обувь зимняя с верхом из кожи,Подошва: : термопластичный полиуретан Размер
793370618,Обувь зимняя с верхом из кожи,Россия
793370618,Обувь зимняя с верхом из кожи,Стелька: Evanit из ЭВА Утеплитель : Тинсулейт® В-
793370618,Обувь зимняя с верхом из кожи,Цвет: : черный Модель : Ботинки женские
793370618,Обувь зимняя с верхом из кожи,застежки: шнурки Материал верха : натуральная кожа
793370618,Обувь зимняя с верхом из кожи,кожаные: утепленные Oksana S3 CI SRC (Оксана)
793370618,Обувь зимняя с верхом из кожи,крепления: литьевой Подкладка : Windterm материал я
793370618,Обувь зимняя с верхом из кожи,языка: ботинка и внешней подкладки – кожа
793370618,Обувь зимняя с верхом из кожи,Италия
793370618,Обувь зимняя с верхом из кожи,Полар: Фокс» (пр-во M&G Италия) р 42-43 РУМЫНИЯ
793370618,Обувь зимняя с верхом из кожи,Размер: обуви : 42-43 Утеплитель : вкладной
793370618,Обувь зимняя с верхом из кожи,Цвет: черный Модель : Сапоги зимние «Полар Фокс» (пр-во
793370618,Обувь зимняя с верхом из кожи,слоев: которого является металлизированная
793370618,Обувь зимняя с верхом из кожи,чулок: из четырехслойного полотна одним из
793370620,Обувь летняя с верхом из кожи,RETOR: Размер : 47 Вид размера : Стандартный
793370620,Обувь летняя с верхом из кожи,Вид: товаров : Обувь Виды обуви : Обувь с
793370620,Обувь летняя с верхом из кожи,Модель: Полуботинки мужские кожаные Юнигард® Россия
793370620,Обувь летняя с верхом из кожи,Назначение: для работы в нефтегазовой энергетической химическо
793370620,Обувь летняя с верхом из кожи,Обувь: летняя с верхом из кожи Модель :
793370620,Обувь летняя с верхом из кожи,Подкладка: : полотно ARTICO (Артико) PLUTON
793370620,Обувь летняя с верхом из кожи,Подошва: : двухслойная полиуретан +
793370620,Обувь летняя с верхом из кожи,Россия
793370620,Обувь летняя с верхом из кожи,Цвет: черный Подошва : двухслойная полиуретан 
793370620,Обувь летняя с верхом из кожи,0.90000 кг
793370620,Обувь летняя с верхом из кожи,Подошва: однослойный полиуретан Половой признак :
793370620,Обувь летняя с верхом из кожи,Полнота: 9 Цвет : Чёрный Размер : 38 Модель : Пол
793370620,Обувь летняя с верхом из кожи,Половой: признак : мужской Полнота : 9 Цвет :
793370620,Обувь летняя с верхом из кожи,брутто: 0.90000 кг Материал верха : натуральная 
793370620,Обувь летняя с верхом из кожи,кожаные: МБС
793370622,Обувь осенне-весенняя с верхом из кожи,Верх: обуви : кожа натуральная водостойкая
793370622,Обувь осенне-весенняя с верхом из кожи,Германия
793370622,Обувь осенне-весенняя с верхом из кожи,Защитные: носки : металлические (Мун 200) Метод
793370622,Обувь осенне-весенняя с верхом из кожи,Модель: Ботинки «Моушн Лайт» (69862) р. 40 Герма
793370622,Обувь осенне-весенняя с верхом из кожи,Обувь: осенне-весенняя с верхом из кожи
793370622,Обувь осенне-весенняя с верхом из кожи,Подошва: двухслойная полиуретан размер : 40 Цвет 
793370622,Обувь осенне-весенняя с верхом из кожи,Проколозащитные: прокладки : металлические Полнота : 11
793370622,Обувь осенне-весенняя с верхом из кожи,крепления: подошвы : литьевой Подкладка :
793370622,Обувь осенне-весенняя с верхом из кожи,текстильное: полотно Подошва : двухслойная полиуретан
793370622,Обувь осенне-весенняя с верхом из кожи,44.00000 см
793370622,Обувь осенне-весенняя с верхом из кожи,Высота: 44.00000 см Манжета : сверхпрочная водон
793370622,Обувь осенне-весенняя с верхом из кожи,Модель: : Сапоги «НордМан Классик» утепленные с
793370622,Обувь осенне-весенняя с верхом из кожи,Подошва: ЭВА Размер универсальный : 45-46 Темпера
793370622,Обувь осенне-весенняя с верхом из кожи,Россия
793370622,Обувь осенне-весенняя с верхом из кожи,Цвет: : черный Вид товаров : Обувь Виды обуви
793370624,Обувь повседневная с верхом из кожи,Модель: : Туфли мужские «Дима» черные
793370624,Обувь повседневная с верхом из кожи,Обувь: повседневная с верхом из кожи Материал
793370624,Обувь повседневная с верхом из кожи,Подкладка: натуральная подкладочная кожа Подошва : 
793370624,Обувь повседневная с верхом из кожи,признак: : мужской Цвет : черный Размер : 43
793370624,Обувь повседневная с верхом из кожи,Метод: крепления : литьевой Половой признак :
793370624,Обувь повседневная с верхом из кожи,Цвет: белый Модель : Туфли женские «Эмануэла» 
793370624,Обувь повседневная с верхом из кожи,Полуботинки: женские кожаные «Ника» бежевые
793370624,Обувь повседневная с верхом из кожи,Антистатический: : нет Заключение Минпромторга РФ : да
793370624,Обувь повседневная с верхом из кожи,Подносок: : 0 Половой признак : женский Размер :
793370624,Обувь повседневная с верхом из кожи,Размер: 35 Стандарты : ГОСТ Р 12.4.187 ТР ТС 019
793370624,Обувь повседневная с верхом из кожи,Россия
793370624,Обувь повседневная с верхом из кожи,Сабо: женские «Эмануэла» белые р.35 Россия
793370624,Обувь повседневная с верхом из кожи,Стелька: неприменимо Цвет : белый Честный знак : 
793370624,Обувь повседневная с верхом из кожи,"Модель: : Сабо женские ""Алми"" (арт.4202-00101)"
793370624,Обувь повседневная с верхом из кожи,Особенности: : наличие перекидного ремешка с
793370684,"Платки (шали, парео), косынки (банданы)",142 г
793370684,"Платки (шали, парео), косынки (банданы)",40 см
793370684,"Платки (шали, парео), косынки (банданы)",Косынка: Россия
793370684,"Платки (шали, парео), косынки (банданы)",Материал: Бязь» отбеленная (100% хлопок) Длина : 9
793370684,"Платки (шали, парео), косынки (банданы)",Платки: (шали парео) косынки (банданы) Размер :
793370684,"Платки (шали, парео), косынки (банданы)",Размер: 54-62 Цвет : белый Ширина : 40 см Вид пр
793370684,"Платки (шали, парео), косынки (банданы)",Товары: Вид товаров : Одежда Виды одежды
793370684,"Платки (шали, парео), косынки (банданы)",Уборы: головные летние демисезонные Виды уборов
793370684,"Платки (шали, парео), косынки (банданы)",включая: форменную) головных уборов одежды
793370684,"Платки (шали, парео), косынки (банданы)",Материал: «Бязь» отбеленная Плотность материала : 142 гр м2
793370684,"Платки (шали, парео), косынки (банданы)",Форма: 3-х угольная Материал : «Бязь» отбеленна
793370684,"Платки (шали, парео), косынки (банданы)",Цвет: белый Модель : Косынка Россия
793371056,Ограждения металлические барьерные,0.93000 кг
793371056,Ограждения металлические барьерные,05 мм
793371056,Ограждения металлические барьерные,250 м
793371056,Ограждения металлические барьерные,75.00000 мм
793371056,Ограждения металлические барьерные,Длина: : 250 м Вес брутто : 0.93000 кг Ширина :
793371056,Ограждения металлические барьерные,Назначение: сигнальная лента Цвет : бело-красный Тол
793371056,Ограждения металлические барьерные,Ограждения: металлические барьерные Назначение :
793371056,Ограждения металлические барьерные,Россия
793371056,Ограждения металлические барьерные,Тип: Скотч Страна производства : Россия Длина
793371056,Ограждения металлические барьерные,Ширина: 75.00000 мм Модель : Лента
793371056,Ограждения металлические барьерные,Длина: 250 м Назначение : сигнальная лента Страна произво
793371056,Ограждения металлические барьерные,Модель: Лента Россия
793371056,Ограждения металлические барьерные,Тип: Скотч Толщина : 0 05 мм Цвет : бело-красный Ширина
793371954,Фартуки профессиональные,111.00000 см
793371954,Фартуки профессиональные,200 г
793371954,Фартуки профессиональные,Заказчик: Длина фартука : 85.00000 см Назначение
793371954,Фартуки профессиональные,Модель: - Россия
793371954,Фартуки профессиональные,Мужской: Способ поставки товара : По заявке
793371954,Фартуки профессиональные,Нет: Вид защиты : От воды и растворов
793371954,Фартуки профессиональные,Плотность: ткани : 200 гр м2 Половой признак :
793371954,Фартуки профессиональные,При: большом объеме талии пояс удобнее
793371954,Фартуки профессиональные,Россия
793371954,Фартуки профессиональные,Сопутствующие: услуги (изготовление и нанесение
793371954,Фартуки профессиональные,Фартуки: профессиональные В составе комплекта
793371954,Фартуки профессиональные,Цвет: : черный Вид продукции : Товары Вид
793371954,Фартуки профессиональные,0.20000 мм
793371954,Фартуки профессиональные,83 см
793371954,Фартуки профессиональные,Безопасен: для человека и продуктов питания.
793372516,Емкости для инструментов,0.12000 кг
793372516,Емкости для инструментов,00 мм
793372516,Емкости для инструментов,Вес: 0.12000 кг Назначение : Конструкция креп
793372516,Емкости для инструментов,"Модель: Сумка-крепёж для молотка ""Мастер"" Россия"
793372516,Емкости для инструментов,Назначение: : Конструкция крепежа для молотка
793372516,Емкости для инструментов,Россия
793372516,Емкости для инструментов,Цвет: : Черный Вид товаров : Товары для
793372516,Емкости для инструментов,инструмента: Емкости для инструментов Толщина материа
793372516,Емкости для инструментов,инструментального: : Приспособления для хранения и
793372516,Емкости для инструментов,Материал: : кожа 100 % (процент) Размеры : 150х120
793372516,Емкости для инструментов,Назначение: Сумка малая односекционная для саморезов
793372516,Емкости для инструментов,Описание: : Конструктивные элементы сумки
793372516,Емкости для инструментов,Размеры: 150х120 мм Модель : Сумка односекционная
793372516,Емкости для инструментов,Толщина: материала : 2 5-3 0 мм Цвет : черный
793372516,Емкости для инструментов,закреплены: заклёпками что защищает от разрыва
793373080,Перчаточные изделия бытового назначения,Виды: одежды (включая форменную) головных
793373080,Перчаточные изделия бытового назначения,Материал: Натуральная кожа Цвет : белый Вид продук
793373080,Перчаточные изделия бытового назначения,Модель: Перчатки кожаные Дакар Россия
793373080,Перчаточные изделия бытового назначения,Назначение: Для защиты рук от механических воздейств
793373080,Перчаточные изделия бытового назначения,Обеспечивают: хороший захват и высокую
793373080,Перчаточные изделия бытового назначения,Перчаточные: изделия бытового назначения Материал :
793373080,Перчаточные изделия бытового назначения,Размер: 8 Описание : Обеспечивают хороший захват
793373080,Перчаточные изделия бытового назначения,Россия
793373080,Перчаточные изделия бытового назначения,бытового: назначения Размер : 8 Описание :
793373080,Перчаточные изделия бытового назначения,дополнительный: комфорт в работе. Назначение : Для
793373080,Перчаточные изделия бытового назначения,100 а
793373080,Перчаточные изделия бытового назначения,Материал: вязаный трикотаж (акрил) Межподкладочный
793373080,Перчаточные изделия бытового назначения,Модель: Перчатки утепленные велюр-трикотаж с утеплителем Т
793373080,Перчаточные изделия бытового назначения,Размер: 9 Цвет : черный Сезон : Зима Материал подкладки :
793373080,Перчаточные изделия бытового назначения,Сезон: Зима Материал подкладки : Флис Половой п
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",1500 м
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Китай
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Модель: Фонарь налобный аккумуляторный «Яркий Луч» LH-160A
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Основной: - CREE XP-G2 Дополнительные - Cob (для
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Приборы: бытовые осветительные с питанием от
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",аккумулятора: 1500 мАч Комплектация : USB-кабель Режим
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",аккумулятора: встроенный литий-полимерный Время непрер
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",батарей: аккумуляторов Емкость аккумулятора :
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",освещения: : дальний и ближний свет Светодиод :
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",работы: 3–4 час (ч) Модель : Фонарь налобный акк
793375024,Ремни поясные,130.00000 см
793375024,Ремни поясные,5.00000 см
793375024,Ремни поясные,Длина: 130.00000 см Вид : Ремень поясной Описан
793375024,Ремни поясные,"Модель: : Ремень поясной ""Мастер"" Россия"
793375024,Ремни поясные,Ремень: поясной Описание : Возможна регулировка
793375024,Ремни поясные,Россия
793375024,Ремни поясные,"Ширина: 5.00000 см Цвет : черный Модель : Ремень поясной """
793375024,Ремни поясные,Вид: Ремень поясной со шлёвками для полуколец
793375024,Ремни поясные,Материал: кожа Описание : Подтяжки с плечевыми нак
793375024,Ремни поясные,Подтяжки: с плечевыми накладками подтяжки по росту
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Модель: Сапоги ПВХ «Форест» Россия
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Обувь: специальная из полимерных материалов для
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,ПВХ: + нитрильный каучук. Метод крепления :
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Половой: признак : мужской Размер : 41 Размер
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Россия
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,защиты: от механических воздействий Верх обуви :
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,литьевой: Особенности модели : Сапоги Подошва :
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,обуви: : Стандартный Цвет. : оливковый
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Размер: 42 Размер обуви : Стандартный Цвет. : ол
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,полиэстер: Подошва : промежуточный слой :
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,200 м
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Описание: Сапоги являются водонепроницаемыми. Цвет
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Подкладка: полиэстер процент (%) Верх обуви : ПВХ +
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Размер: 36 Вид размера : Стандартный Вид товаров : Обувь В
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Цвет: синий Метод крепления : литьевой Проколозащитная с
793375102,Детали и аксессуары для одежды форменной,45.00000 мм
793375102,Детали и аксессуары для одежды форменной,Высота: 45.00000 мм Материал ниток : шелк Место 
793375102,Детали и аксессуары для одежды форменной,Детали: и аксессуары для одежды форменной Высота
793375102,Детали и аксессуары для одежды форменной,Модель: вышивка Россия
793375102,Детали и аксессуары для одежды форменной,Россия
793375102,Детали и аксессуары для одежды форменной,Цвет: вышивки : фиолетовый Цвет материала :
793375102,Детали и аксессуары для одежды форменной,Ширина: 45.00000 мм Модель : вышивка Россия
793375102,Детали и аксессуары для одежды форменной,нашивки: : грудь Метод изготовления : вышивка
793375102,Детали и аксессуары для одежды форменной,83 мм
793375102,Детали и аксессуары для одежды форменной,Размер: 70*83 мм Стабилизатор : двойной флизелин
793375102,Детали и аксессуары для одежды форменной,Стабилизатор: : двойной флизелин Плотность застила :
793375102,Детали и аксессуары для одежды форменной,"Шевроны: ""Герб Москвы"" Россия"
793375102,Детали и аксессуары для одежды форменной,аксессуара: : шеврон Материал шеврона : сукно
793375102,Детали и аксессуары для одежды форменной,застила: 0.40000 мм Тип застила : татами сатин Мо
793375102,Детали и аксессуары для одежды форменной,"Модель: Шеврон ""Строительный комплекс Москвы"" мал. Россия"
793376396,Фильтры для общебольничного оборудования,200 м
793376396,Фильтры для общебольничного оборудования,Plum: Eyewash 200 мл для промывания глаз при
793376396,Фильтры для общебольничного оборудования,Модель: Средство увлажняющее офтальмологическое 
793376396,Фильтры для общебольничного оборудования,Состав: : содержит стерильный раствор хлорида
793376396,Фильтры для общебольничного оборудования,Фильтры: для общебольничного оборудования Область
793376396,Фильтры для общебольничного оборудования,вскрыта: то препарат хранится 3 5 года Модель :
793376396,Фильтры для общебольничного оборудования,годности: Если упаковка не вскрыта то препарат хра
793376396,Фильтры для общебольничного оборудования,инородных: тел (металлической или древесной стружки
793376396,Фильтры для общебольничного оборудования,использование: 1 Предназначен : для промывания глаз Сос
793376396,Фильтры для общебольничного оборудования,натрия: Способ применения : : струя жидкости для
793376396,Фильтры для общебольничного оборудования,5 кВт
793376396,Фильтры для общебольничного оборудования,ГОСТ: Р 53264-2009 п. 5.3 табл. 4 п. 7.14)
793376396,Фильтры для общебольничного оборудования,Габаритные: размеры : 110 х 87 5 см Комплектация :
793376396,Фильтры для общебольничного оборудования,Модель: Специальная огнезащитная накидка «Шанс» Россия
793376396,Фильтры для общебольничного оборудования,Назначение: : : Устойчивость к воздействию открытого
793382390,Перчатки смотровые/процедурные и хирургические,0.12000 мм
793382390,Перчатки смотровые/процедурные и хирургические,240 мм
793382390,Перчатки смотровые/процедурные и хирургические,Ansell: TouchNTuff® 92-500 (Тач-н-таф) (50 пар)
793382390,Перчатки смотровые/процедурные и хирургические,Вид: размера : Стандартный Модель : Перчатки
793382390,Перчатки смотровые/процедурные и хирургические,Длина: 240 мм Особенности : Используются в лабо
793382390,Перчатки смотровые/процедурные и хирургические,Обработаны: крахмалом. Поверхность области захвата :
793382390,Перчатки смотровые/процедурные и хирургические,Перчатки: смотровые процедурные и хирургические
793382390,Перчатки смотровые/процедурные и хирургические,Толщина: 0.12000 мм Размер : 9 5-10 Вид размера :
793382390,Перчатки смотровые/процедурные и хирургические,захвата: текстурированные кончики пальцев Покрыти
793382390,Перчатки смотровые/процедурные и хирургические,использоваться: для работ с продуктами питания.
793382390,Перчатки смотровые/процедурные и хирургические,Материал: нитрил Размер : 7 (S) Вид размера : Стан
793382390,Перчатки смотровые/процедурные и хирургические,Модель: Перчатки одноразовые нитриловые химическ
793382390,Перчатки смотровые/процедурные и хирургические,товара: : перчатки Материал : нитрил Размер : 9
793382390,Перчатки смотровые/процедурные и хирургические,Длина: 240 миллиметр (мм) Ширина : 0.15000 (миллиметр) Цв
793382390,Перчатки смотровые/процедурные и хирургические,Количество: в упаковке : 100 шт Длина : 240
793382485,Шапочки медицинские,170 г
793382485,Шапочки медицинские,62 см
793382485,Шапочки медицинские,"Модель: Шапочка ""Кротик"" Техноавиа цв. белый с принтом Рос"
793382485,Шапочки медицинские,Назначение: для персонала медицинских учреждений осо
793382485,Шапочки медицинские,Обхват: головы (горизонтальный обхват по
793382485,Шапочки медицинские,Россия
793382485,Шапочки медицинские,Техноавиа: цв. белый с принтом Россия
793382485,Шапочки медицинские,Цвет: : принт «Кротики» на белом фоне. Вид
793382485,Шапочки медицинские,материалы: Текстиль и полимерные изделия медицински
793382485,Шапочки медицинские,медицинские: Медицинские расходные материалы Вид това
793382485,Шапочки медицинские,2011 Г
793382485,Шапочки медицинские,ГОСТ: 12.4.280-2014 Цвет : белый Защитные
793382485,Шапочки медицинские,Модель: Шапочка «Медик» Россия
793382485,Шапочки медицинские,Ткань: 65 полиэфир 35 хлопок % Вид медицинские 
793382485,Шапочки медицинские,Цвет: белый Защитные свойства : Зо – защита от общих про
793382486,Салфетки,Вид: Чехол-салфетка для очков Материал : микр
793382486,Салфетки,Китай
793382486,Салфетки,Назначение: внутренняя сторона чехла предназначена д
793382486,Салфетки,Цвет: серый Модель : Чехол-салфетка для открыт
793382492,"Халат изолирующий, процедурный",164 см
793382492,"Халат изолирующий, процедурный",Застежка: кнопки Размер : 42 Рост : 158-164 см Рук
793382492,"Халат изолирующий, процедурный",Модель: : 52570-73 Россия
793382492,"Халат изолирующий, процедурный",Россия
793382492,"Халат изолирующий, процедурный",Ткань: смесовая Цвет : Белый Модель : 52570-73 
793382492,"Халат изолирующий, процедурный",Халат: изолирующий процедурный Застежка :
793382492,"Халат изолирующий, процедурный",Пол: женский Размер рост : 108 158-164 Состав
793382492,"Халат изолирующий, процедурный",Халат: женский «Бьянка-2» р.108 158-164 Россия
793382492,"Халат изолирующий, процедурный",Цвет: белый отделка – бирюзовая тесьма Модель 
793382492,"Халат изолирующий, процедурный",полиэфир: 35 хлопок % Ткань : «Старлайт» Цвет :
793382492,"Халат изолирующий, процедурный",205 г
793382492,"Халат изолирующий, процедурный",Размер: 100 Рост : 158-164 см Состав ткани : 65 полиэфир 3
793382492,"Халат изолирующий, процедурный",Цвет: белый Модель : Брюки женские «Бьянка-2» Россия
793382492,"Халат изолирующий, процедурный",ткани: 205 г кв.м Пол : женский Размер : 100 Ро
793382492,"Халат изолирующий, процедурный",92 см
793382493,Текстиль общего назначения,205 г
793382493,Текстиль общего назначения,Модель: : Брюки женские «Бьянка-2» Россия
793382493,Текстиль общего назначения,Плотность: : 205 грамм на квадраный метр Ткань
793382493,Текстиль общего назначения,Россия
793382493,Текстиль общего назначения,Текстиль: общего назначения Цвет : белый Защитные
793382493,Текстиль общего назначения,загрязнений: Вид размера : Стандартный Размер рост :
793382493,Текстиль общего назначения,основная: 65 полиэфир 35 хлопок процент (%) Модель
793382493,Текстиль общего назначения,размера: Стандартный Размер рост : 96 170-176 Пло
793382493,Текстиль общего назначения,свойства: : З – защита от общих производственных
