category_id,characteristic,total_items,sample_item_ids
793382390,характеристика: 7 в,7,"38105946, 38301256, 34880056"
793382390,характеристика: 7 м,7,"38105946, 38301256, 34880056"
793382390,характеристика: черный,7,"38105946, 38301256, 34880056"
793382485,Материал: ы вид товаров,7,"38778589, 18667999, 37746737"
793382485,Вид: медицинские расходные материалы текст,7,"38778589, 18667999, 37746737"
793382485,Вид: товары медицинские медицинские расход,7,"38778589, 18667999, 37746737"
793382485,Вид: текстиль и полимерные изделия медицински,7,"38778589, 18667999, 37746737"
793382485,характеристика: текстиль,7,"38778589, 18667999, 37746737"
793382485,характеристика: 62 а,7,"38778589, 18667999, 37746737"
793382485,характеристика: белый,7,"38778589, 18667999, 37746737"
793382485,Размер: 54-62,7,"38778589, 18667999, 37746737"
793382485,Цвет: белый с принтом разм,7,"38778589, 18667999, 37746737"
793382485,Назначение: для персонала медицинских учреждений осо,7,"38778589, 18667999, 37746737"
793382485,Цвет: кобальтовый вид текс,7,"38778589, 18667999, 37746737"
793382485,Наличие: резинки в затылочной части,7,"38778589, 18667999, 37746737"
793382485,Цвет: белый дополнительно,7,"38778589, 18667999, 37746737"
793382485,Диаметр: 48 мм,7,"38778589, 18667999, 37746737"
793382485,Цвет: белый модель,7,"38778589, 18667999, 37746737"
793382492,характеристика: белый,120,"23997056, 34769067, 34692081"
793382492,характеристика: хлопок,120,"23997056, 34769067, 34692081"
793382492,Цвет: белый модель,120,"23997056, 34769067, 34692081"
793382492,характеристика: .м,120,"23997056, 34769067, 34692081"
793382492,Цвет: белый отделка,120,"23997056, 34769067, 34692081"
793382492,Назначение: защита от общепроизводственных загрязнен,120,"23997056, 34769067, 34692081"
793382492,характеристика: 2,120,"23997056, 34769067, 34692081"
793382492,характеристика: crf,120,"23997056, 34769067, 34692081"
793382492,характеристика: tencel,120,"23997056, 34769067, 34692081"
793382492,Материал: ы вид товаров,120,"23997056, 34769067, 34692081"
793382492,Вид: медицинские расходные материалы текст,120,"23997056, 34769067, 34692081"
793382492,Вид: товары медицинские медицинские расход,120,"23997056, 34769067, 34692081"
793382492,Вид: текстиль и полимерные изделия медицински,120,"23997056, 34769067, 34692081"
793382492,Цвет: морская волна модель,120,"23997056, 34769067, 34692081"
793382492,характеристика: 35 в,120,"23997056, 34769067, 34692081"
793382493,характеристика: текстиль,375,"24131911, 23037192, 34331652"
793382493,характеристика: .м,375,"24131911, 23037192, 34331652"
793382493,Цвет: синий модель,375,"24131911, 23037192, 34331652"
793382493,характеристика: 35 в,375,"24131911, 23037192, 34331652"
793382493,характеристика: crf,375,"24131911, 23037192, 34331652"
793382493,Назначение: для защиты от общих производственных заг,375,"24131911, 23037192, 34331652"
793382493,характеристика: белый,375,"24131911, 23037192, 34331652"
793382493,Цвет: белый отделка,375,"24131911, 23037192, 34331652"
793382493,характеристика: хлопок,375,"24131911, 23037192, 34331652"
793382493,характеристика: синий,375,"24131911, 23037192, 34331652"
793382493,Цвет: бирюзовый модель,375,"24131911, 23037192, 34331652"
793382493,характеристика: розовый,375,"24131911, 23037192, 34331652"
793382493,Цвет: комбинация белого св,375,"24131911, 23037192, 34331652"
793382493,Цвет: а лайма модель,375,"24131911, 23037192, 34331652"
793382493,Цвет: васильковый производ,375,"24131911, 23037192, 34331652"
793410076,характеристика: 5 г,11,"1395715, 35699416, 38865035"
793410076,характеристика: unix,11,"1395715, 35699416, 38865035"
793410076,характеристика: mfa,11,"1395715, 35699416, 38865035"
793410076,Страна: происхождения рос,11,"1395715, 35699416, 38865035"
793410076,характеристика: турция,11,"1395715, 35699416, 38865035"
793410076,Вид: уальной защиты органов дыхания вид товар,11,"1395715, 35699416, 38865035"
793410076,Вид: уальной защиты органов дыхания гарантийн,11,"1395715, 35699416, 38865035"
793410076,Назначение: обеспечивает защиту при объемном содержа,11,"1395715, 35699416, 38865035"
793410076,Вид: товара сменный фильтр. назначение,11,"1395715, 35699416, 38865035"
793410076,Артикул: 7884,11,"1395715, 35699416, 38865035"
793410076,характеристика: 7884 м,11,"1395715, 35699416, 38865035"
793410076,Вид: уальной защиты органов дыхания назначени,11,"1395715, 35699416, 38865035"
793410076,Назначение: для крепления сменных противоаэрозольных,11,"1395715, 35699416, 38865035"
793410076,Тип: защиты противоаэрозольную защиту и ув,11,"1395715, 35699416, 38865035"
793410076,Вид: уальной защиты органов дыхания вес фильт,11,"1395715, 35699416, 38865035"
793410700,Материал: а верха г м,5,"38323596, 38323593, 38282920"
793410700,Цвет: темно-синяя модель,5,"38323596, 38323593, 38282920"
793410700,характеристика: хлопок,5,"38323596, 38323593, 38282920"
793410700,Цвет: темно-синяя воротник,5,"38323596, 38323593, 38282920"
793410700,Размер: 92,5,"38323596, 38323593, 38282920"
793412180,Вид: ах транспорта и в метро. срок службы,6,"35090684, 37132855, 24231463"
793412180,Вид: ах транспорта и в метро. срок хранения,6,"35090684, 37132855, 24231463"
793412180,Вид: уальной защиты органов дыхания и зрения,6,"35090684, 37132855, 24231463"
793412180,Вид: изолирующего самоспасателя по назначению,6,"35090684, 37132855, 24231463"
793412180,характеристика: . в,6,"35090684, 37132855, 24231463"
793412180,характеристика: . м,6,"35090684, 37132855, 24231463"
793412180,характеристика: россия,6,"35090684, 37132855, 24231463"
793413026,Назначение: для использования в косметологии и клини,9,"23151595, 1440209, 35853961"
793413026,Тип: рабочей поверхности гладкие толщина,9,"23151595, 1440209, 35853961"
793413026,Вид: упаковки упаковка-диспенсер длина пер,9,"23151595, 1440209, 35853961"
793413026,Вид: средства перчатки длина перчатки 3,9,"23151595, 1440209, 35853961"
793413026,Цвет: прозрачный модель,9,"23151595, 1440209, 35853961"
793413026,Материал: внешнего покрытия,9,"23151595, 1440209, 35853961"
793413026,Размер: 7-8 5,9,"23151595, 1440209, 35853961"
793413026,характеристика: versatouch,9,"23151595, 1440209, 35853961"
793413026,Материал: основы,9,"23151595, 1440209, 35853961"
793413026,характеристика: m-l,9,"23151595, 1440209, 35853961"
793413026,Вид: материала полиэтилен длина перчатки,9,"23151595, 1440209, 35853961"
793413026,Цвет: прозрачный страна пр,9,"23151595, 1440209, 35853961"
793413026,характеристика: 68 м,9,"23151595, 1440209, 35853961"
793413026,характеристика: bi-colour,9,"23151595, 1440209, 35853961"
793413026,Вид: работ подходят для сборочных работ в,9,"23151595, 1440209, 35853961"
793413032,Материал: покрытия,12,"1409127, 19979083, 36076282"
793413032,Материал: основы,12,"1409127, 19979083, 36076282"
793413032,Размер: 9 м,12,"1409127, 19979083, 36076282"
793413032,характеристика: хлопок,12,"1409127, 19979083, 36076282"
793413032,характеристика: пвх,12,"1409127, 19979083, 36076282"
793413032,Назначение: для защиты рук от механических воздейств,12,"1409127, 19979083, 36076282"
793413032,характеристика: 9 м,12,"1409127, 19979083, 36076282"
793413032,Цвет: основной-бежевый отд,12,"1409127, 19979083, 36076282"
793413032,Вид: покрытия точечное вид средства пер,12,"1409127, 19979083, 36076282"
793413032,характеристика: .9 а,12,"1409127, 19979083, 36076282"
793413032,Цвет: белый модель,12,"1409127, 19979083, 36076282"
793413032,Назначение: для работы с сухими предметами размер,12,"1409127, 19979083, 36076282"
793413032,Вид: защиты от механических воздействий ма,12,"1409127, 19979083, 36076282"
793413032,характеристика: голубой,12,"1409127, 19979083, 36076282"
793413032,Вес: 47 г,12,"1409127, 19979083, 36076282"
