category_id,category_name,attribute_name,type,unit,min,max,top_values,total_items
793370684,"Платки (шали, парео), косынки (банданы)",Модель,categorical,,,,Косынка,2
793370684,"Платки (шали, парео), косынки (банданы)",Плотность,numeric,гр/м2,142.0,142.0,142 гр/м2,2
793370684,"Платки (шали, парео), косынки (банданы)",Плотность материала,numeric,гр/м2,142.0,142.0,142 гр/м2,2
793370684,"Платки (шали, парео), косынки (банданы)",Размер,numeric,-62,54.0,54.0,54-62,2
793370684,"Платки (шали, парео), косынки (банданы)",Состав материала,categorical,,,,хлопок,2
793370684,"Платки (шали, парео), косынки (банданы)",Форма,numeric,-х угольная,3.0,3.0,3-х угольная,2
793370684,"Платки (шали, парео), косынки (банданы)",Цвет,categorical,,,,белый,2
793370684,"Платки (шали, парео), косынки (банданы)",Ширина,numeric,см,40.0,40.0,40 см,2
793371056,Ограждения металлические барьерные,Вес брутто,numeric,кг,0.93,0.93,0.93000 кг,2
793371056,Ограждения металлические барьерные,Длина,numeric,м,250.0,250.0,250 м,2
793371056,Ограждения металлические барьерные,Модель,categorical,,,,Лента,2
793371056,Ограждения металлические барьерные,Назначение,categorical,,,,сигнальная лента,2
793371056,Ограждения металлические барьерные,Страна,categorical,,,,Россия,2
793371056,Ограждения металлические барьерные,Тип,categorical,,,,Скотч,2
793371056,Ограждения металлические барьерные,Цвет,categorical,,,,бело-красный,2
793371056,Ограждения металлические барьерные,Ширина,numeric,мм,75.0,75.0,75.00000 мм,2
793371954,Фартуки профессиональные,Вид,categorical,,,,"Фартуки профессиональные, От воды и растворов нетоксичных веществ, Предприятие общественного питания",2
793371954,Фартуки профессиональные,Грузополучатель товара,categorical,,,,Заказчик,2
793371954,Фартуки профессиональные,Длина фартука,numeric,см,85.0,85.0,85.00000 см,2
793371954,Фартуки профессиональные,Материал,categorical,,,,этиленвинилацетат %,2
793371954,Фартуки профессиональные,Метод крепления,categorical,,,,пояс со шлевками спереди. При малом объеме талии свободные концы пояса можно продеть в шлевки и завязать как спереди,2
793371954,Фартуки профессиональные,Модель,categorical,,,,Фартук HACCPER EvaTex 150х83 см,2
793371954,Фартуки профессиональные,Назначение изделия,categorical,,,,Защита нижней части работающего,2
793371954,Фартуки профессиональные,Описание,categorical,,,,Надежная замена фартуков из ПВХ. Отвечает самым высоким требованиям гигиены и безопасности. Легкий,2
793371954,Фартуки профессиональные,Особенности модели,categorical,,,,Стирка в стиральной машине,2
793371954,Фартуки профессиональные,Плотность ткани,numeric,гр/м2,200.0,200.0,200 гр/м2,2
793371954,Фартуки профессиональные,Размер,numeric,х83 см,150.0,150.0,150х83 см,2
793371954,Фартуки профессиональные,Толщина,numeric,мм,0.2,0.2,0.20000 мм,2
793371954,Фартуки профессиональные,Устойчивость,categorical,,,,Устойчивость к жирам и маслам,2
793372516,Емкости для инструментов,Вес,numeric,кг,0.12,0.12,0.12000 кг,5
793372516,Емкости для инструментов,Вид,categorical,,,,"Товары для ремонта или строительства, Инструмент и оборудование инструментальное, Приспособления для хранения и переноски инструмента, Емкости для инструментов, Сумка",5
793372516,Емкости для инструментов,Материал,categorical,,,,кожа 100 % (процент),5
793372516,Емкости для инструментов,Материал изделия,categorical,,,,кожа,5
793372516,Емкости для инструментов,Модель,categorical,,,,"Сумка односекционная ""Мастер"", Сумка-крепёж для молотка ""Мастер"", Чехол для шуруповёрта ""Мастер""",5
793372516,Емкости для инструментов,Назначение,categorical,,,,"Конструкция крепежа для молотка позволяет навесить изделие на поясной или брючный ремень., Сумка малая односекционная для саморезов, Сумка малая двухсекционная для саморезов, Позволяет переносить основной инструмент, Чехол для аккумуляторного шуруповёрта из натуральной кожи",5
793372516,Емкости для инструментов,Описание,categorical,,,,"Конструктивные элементы сумки позволяют навешивать изделие на брючный или поясной ремень. Концы строчек дополнительно закреплены заклёпками, Служит для обеспечения максимального удобства при работе на стремянках и строительных «лесах», На внешней стороне четыре ячейки для бит. Кожаный хляст на клёпке",5
793372516,Емкости для инструментов,Размеры,numeric,х120 мм,150.0,150.0,150х120 мм,5
793372516,Емкости для инструментов,Толщина материала,numeric,,2.0,2.0,2,5
793373080,Перчаточные изделия бытового назначения,Вид,categorical,,,,"Тыльная и ладонная части перчаток усилены накладками из кожевенного велюра, Перчаточные изделия бытового назначения, перчатки",11
793373080,Перчаточные изделия бытового назначения,Материал,categorical,,,,"75 шерсть, Изготовлены из вязаного трикотажа (100% акрил), натуральная кожа козленка, Натуральная кожа, вязаный трикотаж (акрил), из натуральной кожи козленка",11
793373080,Перчаточные изделия бытового назначения,Материал подкладки,categorical,,,,"Флис, из натурального меха ягненка",11
793373080,Перчаточные изделия бытового назначения,Межподкладочный утеплитель,categorical,,,,Тинсулейт® 3М™,11
793373080,Перчаточные изделия бытового назначения,Модель,categorical,,,,"Перчатки полушерстяные, Перчатки кожаные с подкладкой из натурального меха (овчина), Перчатки кожаные Дакар, Перчатки утепленные велюр-трикотаж с утеплителем Тинсулейт®, Перчатки Дарт, Перчатки утепленные велюр-трикотаж с утеплителем Тинсулейт® р.9, Перчатки утепленные велюр-трикотаж с утеплителем Тинсулейт® р.10, Перчатки кожаные утепленные",11
793373080,Перчаточные изделия бытового назначения,Назначение,categorical,,,,"Защита от пониженных температур. Могут использоваться как утепляющий вкладыш для других моделей перчаток, Для защиты рук от механических воздействий",11
793373080,Перчаточные изделия бытового назначения,Описание,categorical,,,,Обеспечивают хороший захват и высокую чувствительность пальцев. Благодаря особому крою повторяют анатомическую форму руки,11
793373080,Перчаточные изделия бытового назначения,Размер,numeric,(10),8.0,27.0,"9, 10, 27 (10), 8, 11",11
793373080,Перчаточные изделия бытового назначения,Сезон,categorical,,,,"Зима, демисезонные",11
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Время непрерывной работы,numeric,–4 час (ч),3.0,3.0,3–4 час (ч),1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Емкость аккумулятора,numeric,мАч,1500.0,1500.0,1500 мАч,1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Комплектация,categorical,,,,USB-кабель,1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Модель,categorical,,,,Фонарь налобный аккумуляторный «Яркий Луч» LH-160A Stalker,1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Режимы освещения,categorical,,,,дальний и ближний свет,1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Светодиод,categorical,,,,Основной - CREE XP-G2,1
793373234,"Приборы бытовые осветительные с питанием от батарей, аккумуляторов",Тип,categorical,,,,встроенный литий-полимерный,1
793375024,Ремни поясные,Вид,categorical,,,,"Ремень поясной, Ремень поясной со шлёвками для полуколец",2
793375024,Ремни поясные,Длина,numeric,см,130.0,130.0,130.00000 см,2
793375024,Ремни поясные,Материал,categorical,,,,кожа,2
793375024,Ремни поясные,Материал ремней,categorical,,,,кожа,2
793375024,Ремни поясные,Модель,categorical,,,,"Ремень поясной ""Мастер"", Ремень поясной ""Мастер"" с подтяжками",2
793375024,Ремни поясные,Описание,categorical,,,,"Возможна регулировка до необходимого объёма талии, Подтяжки с плечевыми накладками",2
793375024,Ремни поясные,Ширина,numeric,см,5.0,5.0,5.00000 см,2
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Верх обуви,categorical,,,,"микрофибра, ПВХ + нитрильный каучук., микрофибра с полиуретановым покрытием., ПВХ + нитрильный каучук, спилок с покрытием ПУ, нубук + кожа + полиэстер, DEC-smart (ЭВА), текстиль + микрофибра, ПВХ с добавлением нитрильного каучука, натуральная кожа",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Вид,categorical,,,,"Обувь, Обувь специальная, Обувь специальная из полимерных материалов для защиты от механических воздействий, Композитный материал, Шнурки, Сапоги, Липучка, Спецзаказной, Защита от механических воздействий истирания",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Высота,numeric,см,8.0,44.0,"8 см, 44.00000 см, 28 см, 44 см, 13 см",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Высота обуви,numeric,см,8.0,13.0,"13 см, 8 см",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Глубина протектора,numeric,мм,3.0,5.0,"3 мм, 5, 5 мм",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Метод крепления,categorical,,,,"литьевой, клеевой",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Модель,categorical,,,,"Полуботинки «Шварц», Сапоги ПВХ «Форест», Ботинки «Шварц», Сапоги ПВХ «Призма-2», Сапоги специальные с комбинированным верхом «Нордман Нью Ред», Полуботинки «Альбус» с перфорацией, Ботинки «МОДУЛО» (MODULO S3S MID) с внутренними защитными носками из нано-карбона и неметаллическими проколозащитными прокладками, Ботинки «Флоренция» (13703.1/J – пр-во M&G, «МОДУЛО», Полуботинки «Шварц» с перфорацией",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Особенности модели,categorical,,,,Сапоги,121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Подкладка,categorical,,,,"из полотна ARTICO (Артико) и подкладочного полотна ON STEAM (Он Стим)., полиэстер, полотно полиэстер процент (%), полиэстер процент (%), нейлоновая сетка процент (%), полиамидное полотно с водоотталкивающей мембраной J-tex процент (%), без подкладки процент (%), сетка 100 процент (%), полиэстер 100 процент (%), текстильное полотно процент (%)",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Подошва,categorical,,,,"промежуточный слой: вспененный ПВХ + нитрильный каучук. Подошва ходовой слой: ПВХ + нитрильный каучук., однослойный ПВХ, двухслойная",121
793375044,Обувь специальная из полимерных материалов для защиты от механических воздействий,Проколозащитная стелька,categorical,,,,"неметаллические, полотно иглопробивное, 42",121
793375102,Детали и аксессуары для одежды форменной,Вид,categorical,,,,"шеврон, Шеврон, Галантерейные товары, Элементы одежды, Герб",8
793375102,Детали и аксессуары для одежды форменной,Высота,numeric,мм,45.0,80.0,"45.00000 мм, 80.00000 мм, 50.00000 мм",8
793375102,Детали и аксессуары для одежды форменной,Материал ниток,categorical,,,,шелк,8
793375102,Детали и аксессуары для одежды форменной,Материал шеврона,categorical,,,,сукно красное + дублерин,8
793375102,Детали и аксессуары для одежды форменной,Место размещения нашивки,categorical,,,,грудь,8
793375102,Детали и аксессуары для одежды форменной,Метод изготовления,categorical,,,,вышивка,8
793375102,Детали и аксессуары для одежды форменной,Модель,categorical,,,,"вышивка, Шевроны ""Герб Москвы"", Шеврон ""Строительный комплекс Москвы"" мал., Герб Москвы, Шеврон ""Герб Москвы"", Авиабезопасность, Эмблема, Подшлемник трикотажный хлопчатобумажный черный",8
793375102,Детали и аксессуары для одежды форменной,Плотность застила,numeric,мм,0.4,0.55,"0.40000 мм, 0.55000 мм",8
793375102,Детали и аксессуары для одежды форменной,Стабилизатор,categorical,,,,двойной флизелин,8
793375102,Детали и аксессуары для одежды форменной,Тип,categorical,,,,татами,8
793375102,Детали и аксессуары для одежды форменной,Цвет вышивки,categorical,,,,фиолетовый,8
793375102,Детали и аксессуары для одежды форменной,Цвет материала,categorical,,,,белый,8
793375102,Детали и аксессуары для одежды форменной,Ширина,numeric,мм,21.0,67.0,"45.00000 мм, 67.00000 мм, 21.00000 мм",8
793376396,Фильтры для общебольничного оборудования,Габаритные размеры,numeric,х 87,110.0,110.0,110 х 87,2
793376396,Фильтры для общебольничного оборудования,Комплектация,categorical,,,,Специальная огнестойкая (огнезащитная) накидка «Шанс» выполнена в виде пончо из водо-,2
793376396,Фильтры для общебольничного оборудования,Модель,categorical,,,,"Средство увлажняющее офтальмологическое (4691 Плум) Plum Eyewash 200 мл для промывания глаз при попадании инородных частиц, Специальная огнезащитная накидка «Шанс»",2
793376396,Фильтры для общебольничного оборудования,Область применения,categorical,,,,используется при попадании в глаза инородных тел (металлической или древесной стружки,2
793376396,Фильтры для общебольничного оборудования,Объём,numeric,милилитр,200.0,200.0,200 милилитр,2
793376396,Фильтры для общебольничного оборудования,Предназначен,categorical,,,,"для промывания глаз, для предотвращения возгорания одежды и защиты тела человека от открытого пламени",2
793376396,Фильтры для общебольничного оборудования,Состав,categorical,,,,содержит стерильный раствор хлорида натрия,2
793376396,Фильтры для общебольничного оборудования,Способ применения,categorical,,,,:струя жидкости для промывания не должна попадать в глаза под напором,2
793376396,Фильтры для общебольничного оборудования,Срок годности,categorical,,,,Если упаковка не вскрыта,2
793376396,Фильтры для общебольничного оборудования,Срок хранения,categorical,,,,не менее 10 года,2
793382390,Перчатки смотровые/процедурные и хирургические,Вид,categorical,,,,перчатки,7
793382390,Перчатки смотровые/процедурные и хирургические,Длина,numeric,мм,240.0,240.0,"240 мм, 240 миллиметр (мм)",7
793382390,Перчатки смотровые/процедурные и хирургические,Количество в упаковке,numeric,шт,100.0,100.0,100 шт,7
793382390,Перчатки смотровые/процедурные и хирургические,Материал,categorical,,,,нитрил,7
793382390,Перчатки смотровые/процедурные и хирургические,Модель,categorical,,,,"Перчатки Ansell TouchNTuff® 92-500 (Тач-н-таф) (50 пар), Перчатки одноразовые нитриловые химически стойкие JSN9",7
793382390,Перчатки смотровые/процедурные и хирургические,Особенности,categorical,,,,Используются в лабораториях,7
793382390,Перчатки смотровые/процедурные и хирургические,Поверхность области захвата,categorical,,,,текстурированные кончики пальцев,7
793382390,Перчатки смотровые/процедурные и хирургические,Покрытие перчатки,categorical,,,,нитрил,7
793382390,Перчатки смотровые/процедурные и хирургические,Размер,numeric,(S),6.0,10.0,"9, 8, 7, 6, 7 (S), 9 (L), 10 (XL)",7
793382390,Перчатки смотровые/процедурные и хирургические,Толщина,numeric,мм,0.12,0.12,0.12000 мм,7
793382485,Шапочки медицинские,Вид,categorical,,,,"Шапочки медицинские, Текстиль и полимерные изделия медицинские однократного применения, Медицинские расходные материалы, Медицинские товары",7
793382485,Шапочки медицинские,Диаметр,numeric,мм,48.0,48.0,48 мм,7
793382485,Шапочки медицинские,Защитные свойства,categorical,,,,"Зо – защита от общих производственных загрязнений, З - защита от общих производственных загрязнений Зо - защита от общих производственных загрязнений (облегченная)",7
793382485,Шапочки медицинские,Количество штук в упаковке,numeric,шт,1.0,1.0,1.00000 шт,7
793382485,Шапочки медицинские,Модель,categorical,,,,"Шапочка «Медик», Шапочка ""Кротик"", Шапочка «Панацея», Бандана «Лотос» белая, Шапочка медицинская белая, Шапочка-берет «Шарлотта» медицинская одноразовая белая (RLN5302",7
793382485,Шапочки медицинские,Назначение,categorical,,,,"для персонала медицинских учреждений, для защиты от общих производственных загрязнений, медицинские учреждения",7
793382485,Шапочки медицинские,Обхват головы (горизонтальный обхват по окружности головы),numeric,-62 см,54.0,54.0,54-62 см,7
793382485,Шапочки медицинские,Состав ткани,categorical,,,,"65 полиэфир, смесовая (97% хлопок",7
793382485,Шапочки медицинские,Ткань,categorical,,,,"65 полиэфир, тиси, смесовая",7
793382485,Шапочки медицинские,Цвет,categorical,,,,"белый, принт «Кротики» на белом фоне., кобальтовый",7
793382486,Салфетки,Вид,categorical,,,,Чехол-салфетка для очков,1
793382486,Салфетки,Материал,categorical,,,,микрофазер,1
793382486,Салфетки,Модель,categorical,,,,Чехол-салфетка для открытых очков (9954349),1
793382486,Салфетки,Назначение,categorical,,,,внутренняя сторона чехла предназначена для сухой очистки линзы,1
793382486,Салфетки,Цвет,categorical,,,,серый,1
793382492,"Халат изолирующий, процедурный",Карманы,categorical,,,,"3 нижних накладных кармана, Накладные боковые и нагрудный карманы выполнены как навесной, 2 накладных, боковые, Накладные карманы спереди, нагрудный слева с петелькой для крепления бейджа, Накладные карманы сзади и по бокам, 4 кармана – по 2 спереди и сзади., 2 накладных кармана, Накладные боковые и нагрудный карманы выполнены как навесной. По боковым швам в области нижних карманов – прорези с внутренними планками для удобства пользования карманами брюк.",120
793382492,"Халат изолирующий, процедурный",Модель,categorical,,,,"Халат женский «Бьянка-2», Халат женский медицинский «Линда-Арт», Блуза женская «Стелла» сливовая, Халат женский медицинский «Линда», Брюки женские «Атлантик», Блуза женская «Афина» белая, Халат мужской медицинский, Халат женский медицинский, Блуза женская медицинская «Тереза», Брюки женские «Бьянка-2»",120
793382492,"Халат изолирующий, процедурный",Назначение,categorical,,,,"Защита от общепроизводственных загрязнений, для защиты от общих производственных загрязнений",120
793382492,"Халат изолирующий, процедурный",Описание,categorical,,,,"Рекомендуется для персонала медицинских учреждений, С логотипом, Халат полуприлегающего силуэта с рельефами, возможность нанесения логотипа, наличие логотипа",120
793382492,"Халат изолирующий, процедурный",Отделка,categorical,,,,"малосминаемая, малосминаемая CRF",120
793382492,"Халат изолирующий, процедурный",Пол,categorical,,,,"женский, мужской, Женский, Мужской",120
793382492,"Халат изолирующий, процедурный",Половая принадлежность,categorical,,,,"женская, мужской",120
793382492,"Халат изолирующий, процедурный",Рукава,categorical,,,,короткие с отворотом,120
793382492,"Халат изолирующий, процедурный",Силуэт,categorical,,,,"трапеция, прямой",120
793382492,"Халат изолирующий, процедурный",Состав ткани,numeric,полиэфир,47.0,65.0,"65 полиэфир, 55 полиэфир, 47 бамбук, 49 хлопок, 50 полиэфир, 65 поли­эстер, 50 TENCEL®, отбеленная бязь - хлопок %, отбеленная бязь (хлопок), отбеленная бязь",120
793382492,"Халат изолирующий, процедурный",Ткань,categorical,,,,"«Старлайт», «Артвейв», смесовая, «К-Флекс 200» малосминаемая отделка CRF, «Оксфорд», «Супербандмастер» смесовая с несминаемой отделкой, «Сатори», 47 бамбук, «К-Флекс 200» (49% хлопок, Старлайт",120
793382492,"Халат изолирующий, процедурный",Цвет,categorical,,,,"белый, сливовый, морская волна, Белый, темно-синий, киви, белый/бирюзовый",120
793382493,Текстиль общего назначения,Карманы,categorical,,,,"Накладные карманы сзади и по бокам, 3 нижних накладных кармана, 4 кармана – по 2 спереди и сзади., Накладные карманы спереди, нагрудный слева с петелькой для крепления бейджа, Накладные боковые и?нагрудный карманы, накладные боковые и?нагрудный, боковые, 2 кармана на молнии., :накладные",375
793382493,Текстиль общего назначения,Модель,categorical,,,,"Блуза женская медицинская «Лотос» синяя, Блуза женская медицинская «Тереза» белая с синей отделкой, «Элис», «Афина», Брюки женские медицинские «Лотос» синие, Брюки женские медицинские «Тереза» красные, Брюки женские медицинские «Афина» сиреневые, Брюки женские медицинские «Тереза» белые, Брюки женские «Бьянка-2», Блуза женская «Инга»",375
793382493,Текстиль общего назначения,Назначение,categorical,,,,"для защиты от общих производственных загрязнений, Защита от общепроизводственных загрязнений, Защита от общепроизводственных назначений, Брюки женские медицинские «Афина» бирюзовые р.132/158-164, Медицинское изделие, медицинский, для медицинских учреждений",375
793382493,Текстиль общего назначения,Отделка,categorical,,,,"малосминаемая CRF, водоотталкивающая, Малоусадочная, Малосминаемая CRF",375
793382493,Текстиль общего назначения,Плотность ткани,numeric,г/кв.м,115.0,205.0,"140 г/кв.м, 160 г/кв.м, 165 г/кв.м, 180 г/кв.м, 200 г/кв.м, 205 г/кв.м, 115 г/кв.м, 180 г/м2",375
793382493,Текстиль общего назначения,Пол,categorical,,,,"женский, мужской, Женский",375
793382493,Текстиль общего назначения,Рукав,categorical,,,,"короткий, короткий с отворотом, Короткий, :короткий",375
793382493,Текстиль общего назначения,Состав ткани,numeric,полиэфир,47.0,65.0,"47 бамбук, 65 полиэфир, 55 полиэфир, 65% полиэфир, 49 хлопок, 49% хлопок, смесовая (65% полиэфир, 55 полиэфира, 55% полиэфир, 65 % полиэфир",375
793382493,Текстиль общего назначения,Ткань,categorical,,,,"смесовая, бамбук, «Бамбук», «Артвейв», «К-Флекс 200», «Старлайт», 47 бамбук, смесовая (65% полиэфир, Бамбук, 97 хлопок",375
793382493,Текстиль общего назначения,Цвет,categorical,,,,"белый, синий, бирюзовый, сиреневый, темно-синий, красный, комбинация белого, сливовый, васильковый, лайм",375
793382494,Одежда для пациента и посетителей,Воротник,categorical,,,,отложной на стойке,3
793382494,Одежда для пациента и посетителей,Застежка,categorical,,,,на кнопки,3
793382494,Одежда для пациента и посетителей,Застёжка,categorical,,,,на липучках,3
793382494,Одежда для пациента и посетителей,Материал,categorical,,,,"первичный воздухопроницаемый нетканый полипропилен, нетканный полипропилен",3
793382494,Одежда для пациента и посетителей,Модель,categorical,,,,"Халат одноразовый «Визитер» (спанбонд) на липучках белый, Халат одноразовый «Визитер» (спанбонд) на кнопках белый",3
793382494,Одежда для пациента и посетителей,Плотность,numeric,г/м2,20.0,20.0,20 г/м2,3
793382494,Одежда для пациента и посетителей,Размер,categorical,,,,XL,3
793382494,Одежда для пациента и посетителей,Размер халата,categorical,,,,"XL, 2XL",3
793382494,Одежда для пациента и посетителей,Рукава,categorical,,,,без манжет,3
793382494,Одежда для пациента и посетителей,Стерильность,categorical,,,,Нестерильный,3
793382494,Одежда для пациента и посетителей,Цвет,categorical,,,,белый,3
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Вид,categorical,,,,медицинская,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Количество в упаковке,numeric,шт,50.0,50.0,50 шт,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Количество слоев,numeric,шт,3.0,3.0,3.00000 шт,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Материал,categorical,,,,нетканый,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Модель,categorical,,,,Маска медицинская (50 шт.),1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Назначение,categorical,,,,Обеспечивает защиту от различных патогенных микробов,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Носовой фиксатор,categorical,,,,гибкий,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Регистрационное удостоверение,categorical,,,,№ РЗН 2020/10189,1
793382500,"Маска лицевая для защиты дыхательных путей, одноразового использования",Состав материала,categorical,,,,спанбонд,1
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Вес,numeric,г,39.0,50.0,"39 г, 50 г, 47 г",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,М2,numeric,,480.0,480.0,480.00000,4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Материал,categorical,,,,"Брезент, трикотажные перчатки изготовлены из комбинированного сырья (полиэфирной нити и хлопчатобумажной пряжи). Имеют точечное ПВХ-покрытие 50% хлопок, хлопкополиэфирная пряжа",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Модель,categorical,,,,"Рукавицы из парусины полульняной, Перчатки трикотажные с латексным покрытием ладони, Перчатки трикотажные «Гриф» с точечным ПВХ-покрытием ладони, Перчатки трикотажные для защиты рук от механических воздействий и ОПЗ",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Назначение,categorical,,,,"Предназначены для защиты рук от механических воздействий и общих производственных загрязнений, Обеспечивают хороший захват и повышают износостойкость, для защиты рук от механических воздействий (истирания)., для защиты рук от общепроизводственных загрязнений и механических воздействий.",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Размер,numeric,см,10.0,21.0,"10, 21, 10 см",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Состав материала,categorical,,,,"хлопок с латексным покрытием, хлопок 60%",4
793382504,Средства индивидуальной защиты для медицинского персонала прочие,Цвет,categorical,,,,"бежевый, черный, белый",4
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Артикул,numeric,,7884.0,7884.0,7884,11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Вид,categorical,,,,"Сменный фильтр (предфильтр), сменный фильтр., Держатель, Товары для противопожарных, Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания, Средства индивидуальной защиты органов дыхания",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Гарантийный срок хранения,numeric,г,5.0,5.0,"5.00000 г, 5 г",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Масса,numeric,г,10.0,120.0,"120 г, 10 г, 37.00000 г",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Модель,categorical,,,,"Фильтр противоаэрозольный (предфильтр) MFA, Фильтр противогазовый MFA, Фильтр UNIX 531 марки А1В1Е1К1, Держатель предфильтра MFA, Противоаэрозольная полумаска фильтрующая (респиратор) VFlex™ 9162V (Ви Флекс) с клапаном выдоха (FFP2, ДОТ P3 R D, Держатель предфильтров UNIX, Фильтр UNIX 502 А2 для средств индивидуальной защиты, Фильтр UNIX 502 А2, Сменный фильтр Elipse P3 R D (пара) с защитой от запаха для полумасок SPR337/502 (SPR336)",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Назначение,categorical,,,,"Обеспечивает защиту при объемном содержании кислорода в воздухе не менее 17% и суммарном содержании паро- и газообразных вредных веществ не более 50 ПДК (с полумаской), для дополнительной защиты и увеличения срока службы основного сменного противогазового фильтра MFA от воздействий аэрозолей (пыль, для защиты органов дыхания (в комплекте с лицевой частью MFA), Фильтр предназначен для защиты органов дыхания (в комплекте с лицевой частью) от воздействия органических газов и паров с температурой кипения выше 65°С, для крепления сменных противоаэрозольных фильтров MFA (предфильтров) к сменным противогазовым фильтрам MFA, для крепления сменных предфильтров",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Срок службы,numeric,г,5.0,5.0,5 г,11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Страна,categorical,,,,"Россия, РОССИЯ",11
793410076,Патроны и фильтры сменные для средств индивидуальной защиты органов дыхания,Температурный режим,categorical,,,,от –10 до +50 [0*]С,11
